,id,name,current_price,market_cap,high_24h,last_updated
2738,coin-oracle,Coin Oracle,0.00022468,107622.0,0.00022848,2021-10-10T16:01:29.645Z
2739,yffi-finance,yffi finance,1.96,107572.0,2.59,2021-10-10T20:07:59.005Z
2740,matchpool,Guppy,0.00147774,106562.0,,2021-09-16T20:07:33.918Z
2741,vsync,Vsync,0.00054822,105692.0,0.00075923,2021-10-10T18:10:33.350Z
2742,longdrink-finance,Longdrink Finance,0.077637,104965.0,0.077934,2021-10-10T19:27:12.235Z
2743,bonk-token,BONK Token,0.03497088,104913.0,,2021-09-05T10:20:21.771Z
2744,proxynode,ProxyNode,0.00055759,104736.0,,2021-10-10T08:23:03.415Z
2745,mvg-token,ITO Utility Token,0.00112602,104582.0,,2021-10-05T01:08:52.129Z
2746,swiftcash,SwiftCash,0.00055081,104059.0,0.00055254,2021-10-10T14:59:09.647Z
2747,thingschain,Thingschain,3.88e-06,100844.0,3.89e-06,2021-10-10T20:07:48.927Z
2748,binance-ecosystem-value,Binance Ecosystem Value,108.08,100672.0,109.36,2021-10-09T22:26:09.980Z
2749,coinbene-token,Coinbene Token,0.00226544,100477.0,0.00249351,2021-10-10T19:45:04.102Z
2750,unidexgas,UniDexGas,23.19,99655.0,23.19,2021-10-09T12:34:32.560Z
2751,covid-token,Covid Token,0.00429893,99426.0,0.00451366,2021-10-10T20:10:22.119Z
2752,bitcoin-red,Bitcoin Red,0.00514003,98970.0,0.00664963,2021-10-10T19:17:24.101Z
2753,savenode,SaveNode,0.00055487,98210.0,0.00055715,2021-10-10T19:52:15.478Z
2754,bearn-fi,Bearn.fi,19.26,97888.0,20.04,2021-10-10T20:08:21.333Z
2755,crycash,CRYCASH,0.01980045,95833.0,0.02210391,2021-10-10T11:28:43.018Z
2756,impleum,Impleum,0.00832572,94914.0,0.00886557,2021-10-10T20:09:55.055Z
2757,tcash,TCASH,0.00257407,92478.0,0.0026298,2021-10-10T20:08:01.018Z
2758,ethanol,Ethanol,22.01,91652.0,,2021-09-30T12:01:40.012Z
2759,cherry,Cherry,0.01596392,90772.0,,2021-10-03T22:59:35.014Z
2760,babypunks,BabyPunks,13.62,89061.0,,2021-09-11T19:19:35.190Z
2761,alphadex,AlphaDex,1.37,88517.0,,2021-10-10T00:13:03.359Z
2762,unicly-genesis-collection,Unicly Genesis Collection,0.087467,87467.0,,2021-10-01T10:18:39.947Z
2763,nft-rehab,NFT Rehab,17.48,87420.0,,2021-10-06T18:26:16.917Z
2764,my-crypto-play,My Crypto Play,0.02198624,87263.0,,2021-09-02T11:16:41.476Z
2765,giant,Giant,0.00480856,86828.0,0.00456522,2021-10-10T16:11:52.227Z
2766,bolivarcoin,Bolivarcoin,0.00538659,86806.0,0.00642169,2021-10-10T19:36:40.828Z
2767,yunex,YunEx Yun Token,0.00096856,86414.0,0.00099232,2021-10-10T20:13:42.435Z
2768,martkist,Martkist,0.00482586,85652.0,0.0048892,2021-10-10T20:06:44.187Z
2769,cockapoo,Cockapoo,6.12e-06,84487.0,6.36e-06,2021-10-10T19:48:16.856Z
2770,melo-token,Melo Token,2.08e-06,83030.0,2.95e-06,2021-10-10T20:11:01.985Z
2771,civitas,Civitas,0.00997341,82650.0,,2021-10-10T17:14:32.018Z
2772,eltcoin,Eltcoin,0.00091651,82486.0,0.00093151,2021-10-10T18:52:28.378Z
2773,smol,smol,1.48,81382.0,1.51,2021-10-10T12:15:35.412Z
2774,bitjob,bitJob,0.00084779,81256.0,,2021-10-05T23:00:27.247Z
2775,updog,UpDog,2.16e-10,80702.0,2.21e-10,2021-10-10T19:54:58.522Z
2776,waterdrop,WaterDrop,20.19,79740.0,,2021-09-25T07:25:17.910Z
2777,coinsuper-ecosystem-network,Coinsuper Ecosystem Network,0.00080182,79312.0,,2021-10-08T03:00:50.536Z
2778,basis-dollar,Basis Dollar,0.03077266,79211.0,0.03239759,2021-10-10T18:36:49.607Z
2779,freedom-reserve,Freedom Reserve,0.00110398,77927.0,0.00390054,2021-10-10T20:06:41.861Z
2780,meme-games,Meme Games,0.00090783,77744.0,0.00093214,2021-10-10T14:20:54.886Z
2781,fango,Fango,0.01025104,77499.0,0.01029077,2021-10-10T19:50:06.119Z
2782,harrison-first,Harrison First,0.01217189,77498.0,0.01226965,2021-10-10T18:46:51.878Z
2783,lanacoin,LanaCoin,3.2e-05,77321.0,4.078e-05,2021-10-10T19:01:34.371Z
2784,decentbet,DecentBet,0.00306739,77123.0,0.00421658,2021-10-10T04:55:11.587Z
2785,geysercoin,GeyserCoin,0.04800565,76628.0,0.055716,2021-10-10T16:18:43.642Z
2786,forty-seven-bank,FSBT API,0.02141757,75166.0,,2021-10-08T19:13:20.616Z
2787,ruler-protocol,Ruler Protocol,0.336486,74882.0,0.468815,2021-10-10T14:01:26.635Z
2788,suretly,Suretly,0.343317,74711.0,0.356319,2021-10-10T19:44:30.202Z
2789,boxx,Blockparty,0.00235004,74530.0,,2021-09-28T10:55:31.188Z
2790,gulf-coin-gold,Gulf Coin Gold,0.0001276,73646.0,,2021-09-28T06:58:34.925Z
2791,bt-finance,BT.Finance,1.12,72790.0,1.13,2021-10-10T20:10:21.769Z
2792,porkchop,Porkchop,0.01413393,71161.0,,2021-09-02T11:16:30.886Z
2793,cpuchain,CPUchain,0.00126966,70906.0,0.00130074,2021-10-10T20:08:12.362Z
2794,fusible,Fusible,0.151612,70344.0,0.154326,2021-10-10T18:10:53.645Z
2795,joulecoin,Joulecoin,0.0017185,70265.0,,2021-10-04T02:30:26.778Z
2796,zedxe,Zuflo Coin,0.00062798,69423.0,,2021-08-26T22:32:23.925Z
2797,digital-money-bits,Digital Money Bits,0.00047709,68804.0,,2021-10-04T15:47:26.844Z
2798,yfox-finance,YFOX Finance,9.24,68707.0,9.28,2021-10-10T10:19:13.598Z
2799,veles,Veles,0.04815901,68421.0,0.081683,2021-10-10T16:52:19.060Z
2800,baguette-token,Baguette Token,0.00588217,68292.0,0.01049585,2021-10-10T15:56:46.388Z
2801,gentarium,Gentarium,0.01162324,67145.0,0.01602781,2021-10-10T18:11:28.156Z
2802,glox-finance,Glox Finance,14.01,66816.0,14.0,2021-10-10T08:27:43.779Z
2803,the-famous-token,The Famous Token,1.12,65643.0,0.909991,2021-10-10T13:27:51.365Z
2804,10x-gg,10x.gg,0.00012202,65585.0,0.00012202,2021-09-02T17:06:33.169Z
2805,bullion,Bullion,0.060712,65523.0,0.205272,2021-10-10T19:03:53.872Z
2806,pokelon-finance,Pokelon.Finance,0.776862,65515.0,0.789641,2021-10-10T11:34:16.354Z
2807,privatix,Privatix,0.058178,65477.0,0.062331,2021-10-10T19:33:47.551Z
2808,datarius-cryptobank,Datarius Credit,0.00045174,65403.0,,2021-09-04T00:00:29.261Z
2809,help-token,GoHelpFund,0.00149036,65084.0,,2021-10-08T20:33:02.079Z
2810,usdq,USDQ,1.0,64353.0,1.01,2021-10-10T20:10:14.862Z
2811,uptrennd,Uptrennd,0.00020229,62990.0,,2021-10-08T13:45:48.546Z
2812,moonshield-finance,Moonshield Finance,1.36e-10,62717.0,1.4e-10,2021-10-10T19:27:58.367Z
2813,deltahub-community,DeltaHub Community,0.00789169,62580.0,0.0253913,2021-10-10T16:32:58.614Z
2814,swirge,Swirge,0.00160936,62514.0,0.00189605,2021-10-10T20:02:08.324Z
2815,50cent,50Cent,0.165856,62434.0,0.171238,2021-10-10T20:07:02.929Z
2816,heartbout,HeartBout,0.00332466,62288.0,0.00330703,2021-10-10T19:37:32.749Z
2817,ethereum-cash,Ethereum Cash,0.00450929,62210.0,0.0055,2021-10-10T20:00:46.215Z
2818,know-your-developer,Know Your Developer,0.00437005,61831.0,0.00612599,2021-10-10T19:46:24.953Z
2819,beetle-coin,Beetle Coin,0.00022119,61688.0,0.00032321,2021-10-10T14:24:02.336Z
2820,vaultz,Vaultz,7.88,61270.0,7.88,2021-10-04T13:34:19.142Z
2821,natmin-pure-escrow,Natmin,0.000343,61054.0,,2021-10-03T08:30:20.371Z
2822,araw-token,ARAW Token,2.471e-05,60982.0,2.703e-05,2021-10-10T19:23:37.072Z
2823,duo,DUO Network,0.00166839,60970.0,0.01644634,2021-10-10T16:28:40.789Z
2824,gulag-token,Gulag Token,1.46e-10,60702.0,1.61e-10,2021-09-24T20:16:29.156Z
2825,worldcore,Worldcore,0.00034073,60684.0,,2021-09-29T01:30:30.158Z
2826,ttanslateme-network-token,TranslateMe Network Token,0.00267274,60301.0,,2021-10-06T13:16:38.861Z
2827,staysbase,StaysBASE,0.01859948,60247.0,,2021-09-07T21:00:46.249Z
2828,metamorph,MetaMorph,0.00039893,60024.0,0.00051659,2021-10-10T16:49:44.212Z
2829,futurax,FUTURAX,8.47e-06,59923.0,1.216e-05,2021-10-10T19:41:37.673Z
2830,maxcoin,Maxcoin,0.00832317,59347.0,0.00824535,2021-10-10T19:54:24.928Z
2831,scholarship-coin,Scholarship Coin,0.013801,59273.0,0.01405477,2021-10-10T20:09:40.799Z
2832,shrimp-capital,Shrimp Capital,0.00076717,58992.0,,2021-09-14T01:31:06.866Z
2833,polypux,PolypuX,0.00145765,58306.0,0.00145765,2021-10-10T20:01:56.787Z
2834,obr,OBR,85.39,58232.0,,2021-09-02T15:18:28.155Z
2835,moon-juice,Moon Juice,0.052527,58128.0,,2021-10-03T19:03:28.452Z
2836,cybermusic,CyberMusic,3.41e-06,58016.0,3.54e-06,2021-10-10T20:09:19.216Z
2837,custom-contract-network,Custom contract network,3.578e-05,57991.0,,2021-10-08T17:00:54.271Z
2838,supercoin,SuperCoin,0.0010845,57802.0,,2021-10-08T01:24:10.941Z
2839,yui-hinata,YUI Finance,3.21,57485.0,,2021-09-02T11:16:33.451Z
2840,yfdfi-finance,Your Finance Decentralized,2.96,57301.0,2.97,2021-10-10T19:41:33.114Z
2841,definitex,Definitex,0.566304,56520.0,,2021-10-07T04:13:43.676Z
2842,cts-coin,Crypto Trading Solutions Coin,0.0011071,56225.0,0.00111748,2021-10-10T19:29:05.971Z
2843,sucrecoin,Sucrecoin,0.00510469,55942.0,0.00524183,2021-10-10T20:10:21.732Z
2844,payfair,Payfair,0.00062049,55223.0,,2021-10-02T23:30:28.911Z
2845,guncoin,Guncoin,0.00016627,54560.0,0.00022406,2021-10-10T19:45:00.560Z
2846,blocklancer,Blocklancer,0.00050732,54527.0,0.00050732,2021-09-02T16:14:34.021Z
2847,yearn-finance-bit,Yearn Finance Bit,12.05,54224.0,18.5,2021-10-10T19:50:27.691Z
2848,italo,Italo,0.00110728,53912.0,0.0011074,2021-10-10T17:58:27.527Z
2849,sf-capital,SF Capital,0.00072325,53535.0,0.00072595,2021-10-10T19:35:59.490Z
2850,bitcashpay-old,BitcashPay (Old),9.129e-05,53431.0,0.00015218,2021-10-10T19:48:21.833Z
2851,holder-finance,Holder Finance,222.41,53082.0,222.94,2021-10-10T13:31:38.130Z
2852,evrice,Evrice,0.00074124,52938.0,0.00074354,2021-10-10T20:01:06.183Z
2853,monster-cash-share,Monster Slayer Share,1.37,52838.0,1.35,2021-10-10T19:23:34.384Z
2854,absolute,Absolute,0.00276336,52464.0,0.00387368,2021-10-10T19:00:13.222Z
2855,ether-kingdoms-token,Ether Kingdoms Token,0.0066497,52109.0,0.00669102,2021-10-10T19:38:06.875Z
2856,bezant,Bezant,0.00011122,51861.0,0.00011263,2021-10-10T20:11:36.018Z
2857,alpha-coin,Alpha Coin,0.00079784,51859.0,0.00100593,2021-10-10T20:07:59.265Z
2858,evencoin,EvenCoin,0.00321124,51571.0,0.00340902,2021-10-10T19:44:17.619Z
2859,umi,UMI,0.05008,51523.0,0.051323,2021-10-10T19:38:16.016Z
2860,medibit,MEDIBIT,2.06e-06,50486.0,2.08e-06,2021-10-10T20:07:47.628Z
2861,joint,Joint Ventures,0.00275247,49790.0,0.00305542,2021-10-10T19:46:11.246Z
2862,skyhub,SkyHub,0.058579,49773.0,0.059597,2021-10-10T14:00:09.110Z
2863,yfuel,YFUEL,4.09,49500.0,4.09,2021-09-19T02:04:14.798Z
2864,swipp,Swipp,0.00663846,49310.0,,2021-10-09T14:02:55.650Z
2865,arion,Arion,0.00332984,49200.0,0.00991555,2021-10-10T20:06:40.819Z
2866,peseta-digital,Peseta Digital,0.00033457,48386.0,0.00033457,2021-10-10T07:22:34.152Z
2867,caluracoin,CaluraCoin,0.00293663,47980.0,0.00361486,2021-10-10T19:33:28.694Z
2868,4new,4New,0.00078429,47963.0,0.00083676,2021-10-10T18:28:07.550Z
2869,hero-token,Raise Token,0.00322204,47575.0,0.00319394,2021-10-10T19:17:04.673Z
2870,moonai,Moonaï,0.129026,47353.0,0.130379,2021-10-10T20:01:40.579Z
2871,tokendesk,TokenDesk,0.0032219,47308.0,,2021-09-29T13:00:20.612Z
2872,noob-finance,noob.finance,2.21,47277.0,2.21,2021-10-09T04:03:20.257Z
2873,metawhale-btc,MetaWhale BTC,0.06715,47045.0,,2021-10-10T18:46:57.595Z
2874,project-senpai,Project Senpai,0.230168,46851.0,0.230168,2021-10-10T06:25:36.741Z
2875,hyperquant,HyperQuant,0.00023373,46747.0,0.00023739,2021-10-10T10:28:33.560Z
2876,bitmoney,BitMoney,5.537e-05,46619.0,5.585e-05,2021-10-10T18:00:14.410Z
2877,simple-cool-automatic-money,Simple Cool Automatic Money,1.13e-06,46515.0,1.16e-06,2021-10-10T19:32:43.777Z
2878,seal-finance,Seal Finance,1.0,46107.0,1.0,2021-09-02T17:03:59.890Z
2879,etherbone,EtherBone,0.000228,46019.0,0.000228,2021-10-10T06:34:23.684Z
2880,baconswap,BaconSwap,0.00393149,45250.0,,2021-10-09T12:05:59.683Z
2881,tsuki-dao,Tsuki DAO,0.472035,44843.0,0.473448,2021-10-10T17:50:46.615Z
2882,community-token,Community Token,0.28827,44421.0,0.28827,2021-09-02T16:14:52.080Z
2883,capital-finance,Capital.finance,0.736971,43702.0,0.736971,2021-10-10T18:34:51.265Z
2884,italian-lira,Italian Lira,1.79e-06,43690.0,3.62e-06,2021-10-10T19:11:18.670Z
2885,safepe,SafePe,0.00299837,41667.0,,2021-10-09T15:58:11.325Z
2886,toshify-finance,Toshify.finance,1.03,40955.0,,2021-09-13T17:48:32.182Z
2887,zzz-finance-v2,zzz.finance v2,2.02,40419.0,2.02,2021-09-22T14:22:10.716Z
2888,coffeecoin,CoffeeCoin,0.00110773,39878.0,,2021-10-10T14:31:43.629Z
2889,interfinex-bills,Interfinex Bills,3.005e-05,39382.0,3.088e-05,2021-10-10T20:08:13.151Z
2890,yearn-finance-passive-income,Yearn Finance Passive Income,1.31,39232.0,1.31,2021-10-10T18:45:55.865Z
2891,joon,JOON,0.05782,39110.0,0.05782,2021-09-20T08:36:46.874Z
2892,zealium,Zealium,0.00217324,38939.0,0.0021673,2021-10-10T06:38:23.930Z
2893,tajcoin,TajCoin,0.0016423,38778.0,0.00166954,2021-10-10T13:15:01.826Z
2894,kiwi-token,KIWI Token,8.449e-05,38588.0,8.487e-05,2021-10-10T20:10:50.169Z
2895,uchain,UChain,0.00012933,38190.0,0.00014578,2021-10-10T10:37:21.292Z
2896,cryptrust,Cryptrust,5.35e-06,38006.0,6.26e-06,2021-10-10T20:12:36.640Z
2897,yfscience,Yfscience,1.44,37660.0,1.44,2021-10-10T05:29:50.042Z
2898,starcurve,StarDEX,0.00502129,36906.0,0.00502129,2021-09-02T16:25:15.547Z
2899,apr-coin,APR Coin,0.00261838,36385.0,0.00279212,2021-10-10T20:06:45.939Z
2900,sphere-social,Social Activity Token,0.00028319,35956.0,,2021-10-08T09:35:26.989Z
2901,herbalist-token,Herbalist Token,6.4e-06,35593.0,6.4e-06,2021-10-10T19:23:36.581Z
2902,klondike-finance,Klondike Finance v1,0.285887,35503.0,,2021-09-02T11:16:46.164Z
2903,wavesgo,WavesGo,0.0066267,35121.0,,2021-10-06T20:30:28.176Z
2904,obee-network,Obee Network,0.00021417,34709.0,0.00123897,2021-09-29T08:11:34.530Z
2905,sovreign-governance-token,Sovreign Governance Token,0.00070628,34481.0,0.00070628,2021-09-30T19:42:29.528Z
2906,havy-2,Havy,3.76e-06,33786.0,3.92e-06,2021-10-10T20:08:12.201Z
2907,nice,Nice,119.85,32680.0,119.56,2021-10-10T00:44:50.047Z
2908,game-stars,Game Stars,0.00012112,32042.0,0.00012086,2021-10-10T20:00:48.534Z
2909,tourist-token,Tourist Token,4.87e-06,31708.0,1.115e-05,2021-10-10T20:08:09.927Z
2910,mvp,MVP,1.93,31562.0,1.93,2021-10-10T11:11:28.620Z
2911,influxcoin,Influxcoin,0.01019173,31494.0,,2021-09-14T05:30:50.224Z
2912,goaltime-n,GoalTime N,0.00034055,30603.0,0.00034196,2021-10-10T20:06:41.008Z
2913,livenodes,Livenodes,0.00664268,30452.0,0.00669505,2021-10-10T16:52:32.349Z
2914,484-fund,484 Fund,1082.61,30340.0,,2021-10-10T16:49:46.458Z
2915,decentralized-asset-trading-platform,Decentralized Asset Trading Platform,1.7e-06,29889.0,2.19e-06,2021-10-10T19:59:16.881Z
2916,tuxcoin,Tuxcoin,0.00055267,29853.0,0.00110144,2021-10-10T18:55:29.713Z
2917,raijin,Raijin,0.00667095,29707.0,0.00667095,2021-09-18T01:16:15.949Z
2918,blockburn,BlockBurn,3.618e-05,29068.0,,2021-10-08T14:26:50.117Z
2919,wild-crypto,Wild Crypto,0.00044841,28250.0,,2021-09-23T21:25:38.544Z
2920,dmst,DMScript,0.00281128,28113.0,0.00281128,2021-10-10T20:11:58.557Z
2921,basis-dollar-share,Basis Dollar Share,0.12217,27614.0,0.151649,2021-10-10T20:08:04.419Z
2922,yfrb-finance,yfrb.Finance,1.17,27332.0,,2021-09-10T17:45:43.451Z
2923,experiencecoin,ExperienceCoin,1.41e-06,27198.0,,2021-10-09T03:00:28.518Z
2924,bitrent,BitRent,3.212e-05,27047.0,,2021-10-04T17:30:31.719Z
2925,yieldwars-com,YieldWars,0.01440103,26748.0,,2021-10-04T12:20:33.393Z
2926,bitcomo,Bitcomo,0.00443304,26517.0,,2021-10-06T16:00:39.904Z
2927,roiyal-coin,ROIyal Coin,0.01271481,26440.0,0.01273952,2021-10-10T19:27:48.738Z
2928,paws-funds,Paws Funds,0.03345371,26432.0,,2021-10-09T19:42:35.723Z
2929,neural-protocol,Neural Protocol,2.7e-06,25610.0,3.22e-06,2021-10-10T19:08:47.432Z
2930,tama-egg-niftygotchi,TAMA EGG NiftyGotchi,80.19,25502.0,80.19,2021-10-10T06:24:41.015Z
2931,jem,Jem,2.14,25404.0,2.15,2021-10-10T10:28:50.501Z
2932,bitsum,Matka,1.984e-05,25075.0,,2021-10-07T15:35:05.782Z
2933,ccore,Ccore,0.01471915,25023.0,0.01871825,2021-10-10T17:24:15.377Z
2934,kimex,KIMEX,9.94e-05,24851.0,9.986e-05,2021-10-10T14:31:29.712Z
2935,rigel-finance,Rigel Finance,5.73,24525.0,5.73,2021-10-10T19:23:15.817Z
2936,thrivechain,TriveChain,0.00274349,24339.0,0.00280535,2021-10-08T04:59:27.286Z
2937,panda-yield,Panda Yield,0.02781206,24196.0,,2021-09-20T07:00:27.561Z
2938,basis-gold-share,Basis Gold Share,0.061691,24160.0,,2021-09-02T11:16:53.149Z
2939,archetypal-network,Archetypal Network,3.43e-06,24158.0,3.44e-06,2021-10-10T20:07:46.789Z
2940,holyheld,Holyheld (OLD),0.00546804,23983.0,0.00546804,2021-10-08T07:50:22.581Z
2941,osina,OSINA,0.01877881,23982.0,,2021-09-30T16:36:38.821Z
2942,ludos,Ludos Protocol,0.00014492,23719.0,0.00016699,2021-10-10T20:08:08.074Z
2943,etg-finance,ETG Finance,0.458177,23678.0,0.46809,2021-10-10T18:53:21.826Z
2944,connectjob,ConnectJob,0.00019172,23090.0,,2021-10-08T15:00:32.400Z
2945,beverage,BEVERAGE,2.27558e-07,22756.0,,2021-10-08T02:31:01.060Z
2946,streamix,Streamix,0.00019903,22754.0,0.00020455,2021-10-06T12:08:42.160Z
2947,intucoin,INTUCoin,5.222e-05,22625.0,5.222e-05,2021-10-09T20:07:15.414Z
2948,kora-network,Kora Network,6.618e-05,22211.0,,2021-08-23T20:02:42.272Z
2949,hakuna-metata,HakunaMatata (old),1.97e-10,22162.0,1.99e-10,2021-10-10T20:06:07.305Z
2950,openbisea,OpenBiSea,14.31,21045.0,14.86,2021-10-10T16:53:27.976Z
2951,dalecoin,Dalecoin,0.02212688,20989.0,,2021-10-09T18:36:19.584Z
2952,cocaine-cowboy-shards,Cocaine Cowboy Shards,2.11,20846.0,,2021-10-10T01:59:04.170Z
2953,yffs,YFFS Finance,0.565852,20688.0,1.22,2021-10-10T20:07:57.151Z
2954,decentrahub-coin,Decentrahub Coin,0.102115,20666.0,0.113153,2021-10-10T20:06:40.356Z
2955,swyft,SWYFT,0.0310861,20577.0,0.0310872,2021-10-10T10:37:49.642Z
2956,kemacoin,KemaCoin,0.00055497,20325.0,0.00081818,2021-10-10T20:06:39.517Z
2957,noodle-finance,NOODLE.Finance,6.079e-05,20115.0,6.079e-05,2021-09-19T18:34:50.454Z
2958,team-finance,Team Finance,0.03636206,19959.92,0.829986,2021-10-10T09:46:33.594Z
2959,boldman-capital,Boldman Capital,3.314e-05,19434.49,3.638e-05,2021-10-10T18:21:36.125Z
2960,note-blockchain,Note Blockchain,1.84e-06,19383.21,,2021-09-16T20:33:08.288Z
2961,bunnytoken,BunnyToken,7.234e-05,19150.74,,2021-10-09T13:00:21.313Z
2962,peerguess,PeerGuess,0.00032018,18934.66,0.00037042,2021-10-10T19:17:27.394Z
2963,golden-ratio-token,Golden Ratio Token,1.22,18934.07,1.24,2021-10-08T03:16:02.245Z
2964,yield-farming-token,Yield Farming Token,1.64,18867.89,1.64,2021-10-06T13:10:08.257Z
2965,vikkytoken,VikkyToken,1.98e-06,18792.77,2.22e-06,2021-10-10T20:07:54.422Z
2966,junsonmingchancoin,Junsonmingchancoin,5.42227e-07,18353.04,6.78322e-07,2021-10-10T18:47:19.271Z
2967,zent-cash,Zent Cash,4.77e-06,17725.8,5.52e-06,2021-10-10T19:50:03.244Z
2968,npcoin,NPCoin,0.00055176,17656.26,0.00059236,2021-10-10T19:59:16.632Z
2969,fruit,Fruit,0.00086205,17160.89,0.00087435,2021-10-10T20:13:07.533Z
2970,scroll-token,Data Transaction Token,7.411e-05,16960.89,7.67e-05,2021-10-10T19:10:30.844Z
2971,eggplant-finance,Eggplant Finance,0.0382357,16648.34,0.03848115,2021-10-10T19:17:04.646Z
2972,voyager,Voyager,5.819e-05,16555.08,,2021-10-06T19:31:04.608Z
2973,yolo-cash,YOLOCash,0.00052957,15407.33,0.00054057,2021-10-10T20:12:44.161Z
2974,boat,BOAT,0.00019663,15080.58,,2021-10-10T02:40:54.031Z
2975,ctc,C2C System,5.009e-05,15025.74,5.007e-05,2021-10-10T14:32:25.327Z
2976,bonpay,Bonpay,0.0014928,14241.77,,2021-08-23T15:09:43.185Z
2977,game-fanz,Game Fanz,3.84926e-07,13856.94,,2021-10-10T04:54:03.283Z
2978,distx,DistX,0.00046285,13438.53,0.00062578,2021-10-10T20:08:10.512Z
2979,nyantereum,Nyantereum International,1.48032e-07,13337.67,,2021-09-07T23:30:27.527Z
2980,couchain,Couchain,1.24e-06,12866.41,1.48e-06,2021-10-10T20:07:52.632Z
2981,memex,MEMEX,0.00711226,12074.35,0.00720523,2021-10-10T20:11:53.241Z
2982,aerotoken,AEROTOKEN,0.02711061,11886.58,0.02713941,2021-10-10T14:49:55.622Z
2983,kalkulus,Kalkulus,0.0005948,11769.7,,2021-10-07T12:58:42.104Z
2984,deus-synthetic-coinbase-iou,DEUS Synthetic Coinbase IOU,86.48,11666.76,,2021-09-02T11:16:36.517Z
2985,bundle-dao,Bundle Dao,0.00016036,11556.91,0.00016196,2021-10-10T12:03:15.266Z
2986,rich-lab-token,Rich Lab Token,3.309e-05,11536.16,3.341e-05,2021-10-10T20:12:45.034Z
2987,themis,Themis Network,0.00098109,10874.58,0.00097832,2021-10-10T20:08:44.775Z
2988,exchangen,ExchangeN,0.00360626,10872.24,,2021-09-26T09:30:17.494Z
2989,tokenstars-team,TEAM,0.00097527,10755.82,,2021-09-23T16:00:38.538Z
2990,azuma-coin,Azuma Coin,0.00011676,10742.11,0.00014903,2021-10-10T20:10:09.170Z
2991,crystal-clear,Crystal Clear,0.00178283,10561.57,,2021-10-05T14:31:05.772Z
2992,jiaozi,Jiaozi,1.026e-05,10308.55,1.026e-05,2021-09-24T12:35:28.005Z
2993,stand-share,Stand Share,0.04674787,10299.27,0.04877157,2021-10-10T20:08:14.943Z
2994,rank-token,Rank Token,0.00077095,9920.06,0.0007655,2021-10-10T17:52:16.858Z
2995,hippo-finance,HippoFinance,0.058964,9654.68,0.058964,2021-10-06T12:28:36.693Z
2996,holderswap,HolderSwap,0.02179428,9325.01,0.02200311,2021-10-10T16:06:57.876Z
2997,mainstream-for-the-underground,Mainstream For The Underground,1.164e-05,9181.86,1.181e-05,2021-10-09T20:23:55.665Z
2998,zenad,Zenad,0.00023317,9082.84,,2021-10-05T13:30:36.585Z
2999,zzz-finance,zzz.finance,0.777483,9061.74,0.777483,2021-09-20T04:10:45.835Z
3000,guider,Guider,3.469e-05,9004.9,3.469e-05,2021-10-09T21:20:35.897Z
3001,slt,SLT,0.00017607,8781.81,,2021-10-10T18:47:13.990Z
3002,dowcoin,Dowcoin,0.00074128,8780.66,,2021-10-04T05:30:39.634Z
3003,the-lab-finance,The Lab Finance,0.00667063,8517.0,0.00683632,2021-10-10T19:12:55.030Z
3004,toast-finance,Toast.finance,0.758246,8478.71,,2021-09-26T13:09:15.336Z
3005,softchain,SoftChain,0.00012878,8372.34,0.00013138,2021-10-10T12:55:12.797Z
3006,javascript-token,JavaScript Token,0.00104324,8337.54,0.00104908,2021-10-10T00:59:21.277Z
3007,yfidapp,YFIDapp,0.20966,8158.97,0.20966,2021-10-08T03:22:01.635Z
3008,neetcoin,Neetcoin,0.00099911,8073.74,0.00105234,2021-10-10T20:10:02.237Z
3009,token-cashpay,Token CashPay,0.00785952,7859.52,0.00763657,2021-10-10T18:11:31.154Z
3010,true-seigniorage-dollar,True Seigniorage Dollar,0.00040461,7667.24,0.00040461,2021-09-29T17:17:26.459Z
3011,seos,sEOS,5.27,7583.41,,2021-09-02T15:30:47.255Z
3012,bitcoin-unicorn,Bitcoin Unicorn,0.00030879,7410.99,,2021-10-05T01:00:54.242Z
3013,digital-fantasy-sports,Fantasy Sports,0.00160331,7266.24,0.00160331,2021-10-04T11:41:23.144Z
3014,secure-cash,Secure Cash,0.060492,7000.18,0.107936,2021-10-10T20:06:43.569Z
3015,jboxcoin,JBOX,0.00109642,6925.94,,2021-10-07T01:14:42.955Z
3016,stand-cash,Stand Cash,0.131661,6819.62,0.152207,2021-10-10T18:36:54.621Z
3017,fintab,FinTab,0.00214069,6592.01,,2021-10-08T20:31:14.623Z
3018,daiquilibrium,Daiquilibrium,0.00052561,5977.54,0.00052561,2021-09-08T06:56:18.518Z
3019,zap-defi,Zap DeFi,0.00031882,5822.37,0.00031882,2021-10-04T12:14:24.636Z
3020,bulleon,Bulleon,0.00495896,5752.4,,2021-10-09T16:01:21.150Z
3021,hilux,Hilux,0.00043439,5311.9,,2021-09-30T21:00:42.676Z
3022,abitshadow-token,Abitshadow Token,3.472e-05,5208.27,,2021-10-06T05:10:37.955Z
3023,bitcoin-one,BitCoin One,0.00023979,5035.66,,2021-10-09T15:10:25.559Z
3024,bitcoinbrand,BitcoinBrand,1.6e-06,4572.55,1.69e-06,2021-10-10T20:08:06.040Z
