,id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated
5153,smarty-pay,spy,Smarty Pay,https://assets.coingecko.com/coins/images/18813/large/logo_smarty-pay.png?1633499996,0.179197,0.0,,17919711.0,811.43,0.195127,0.172207,-0.004661462328,-2.53535,0.0,0.0,0.0,100000000.0,100000000.0,0.405062,-55.76055,2021-10-06T06:12:09.420Z,0.167113,7.23096,2021-10-08T23:10:34.477Z,,2021-10-10T19:04:24.508Z
5154,mar-network,mars,Mars Network,https://assets.coingecko.com/coins/images/12828/large/Mars-logo-2.jpg?1602832489,0.00444026,0.0,,,11440.93,0.00446978,0.00380727,0.00032639,7.93399,0.0,0.0,0.0,12000000000.0,,0.530106,-99.16594,2020-11-30T15:21:15.330Z,0.00246933,79.05156,2021-09-21T00:37:23.102Z,,2021-10-10T20:08:17.283Z
5155,orbit-chain,orc,Orbit Chain,https://assets.coingecko.com/coins/images/9782/large/-p1Br7oh_400x400.png?1571716593,0.752946,0.0,,,5598444.0,0.812449,0.75124,-0.047786493232,-5.96785,0.0,0.0,0.0,1000000000.0,,9.51,-92.08373,2021-04-05T03:17:32.343Z,0.00053994,139336.16744,2020-05-21T19:23:52.824Z,,2021-10-10T20:13:34.185Z
5156,istardust,isdt,Istardust,https://assets.coingecko.com/coins/images/12568/large/istardust.png?1600840530,0.00084911,0.0,,,294773.0,0.00088302,0.00082279,-3.319422e-06,-0.38941,0.0,0.0,0.0,10000000000.0,,0.0440933,-98.07182,2020-12-01T13:29:32.736Z,0.00037522,126.58328,2021-02-02T18:37:33.190Z,,2021-10-10T20:09:15.267Z
5157,afrodex,afrox,AfroDex,https://assets.coingecko.com/coins/images/10047/large/AfroDex_LOGO.png?1575243022,3.657e-08,0.0,,,0.0,,,,,,,0.0,700000000000000.0,,3.79e-06,-99.03408,2020-09-15T13:01:07.057Z,1.124e-09,3153.02217,2020-02-04T20:12:39.849Z,,2021-10-08T12:15:37.119Z
5158,mdu,mdu,MDUKEY,https://assets.coingecko.com/coins/images/11042/large/57850767.png?1587521546,0.02541324,0.0,,,25734.0,0.02738705,0.02471467,0.00025734,1.02298,0.0,0.0,0.0,200000000.0,,0.727051,-96.50583,2020-04-26T23:19:57.032Z,0.01301328,95.21892,2021-07-20T00:35:54.766Z,,2021-10-10T20:14:14.144Z
5159,hype-bet,hypebet,Hype.Bet,https://assets.coingecko.com/coins/images/13296/large/Hype-Bet-Token-Logo.png?1607074281,0.891812,0.0,,,0.0,0.891812,0.891812,0.0,0.0,,,0.0,1000000.0,,1.01,-11.92999,2021-05-09T21:04:31.945Z,0.263411,238.563,2020-12-24T01:14:32.514Z,,2021-10-08T18:01:50.054Z
5160,moonx-2,MoonX,MoonX,https://assets.coingecko.com/coins/images/18884/large/200-x-200-new_1.jpg?1633694090,0.11663,0.0,,,32919.0,0.142796,0.111914,-0.024436073313,-17.32239,0.0,0.0,0.0,9823841.96484731,,0.158026,-26.40025,2021-10-09T05:21:21.812Z,0.111914,3.92533,2021-10-10T10:05:13.368Z,,2021-10-10T20:12:49.217Z
5161,ponzicoin,ponzi,PonziCoin,https://assets.coingecko.com/coins/images/3094/large/ponzicoin.png?1547037459,0.00295295,0.0,,,0.00384396,0.00255999,0.00253807,0.00041488,16.34641,0.0,0.0,0.0,,,27.17,-99.98913,2020-02-11T04:32:32.929Z,0.00024907,1085.59342,2020-05-27T09:44:34.392Z,,2021-10-10T19:09:05.614Z
5162,richway-finance,rich,Richway.Finance,https://assets.coingecko.com/coins/images/12800/large/richway-logo.png?1602648790,1.45,0.0,,,1821.35,1.56,1.4,0.04374463,3.1206,0.0,0.0,0.0,500000.0,,9.05,-84.0455,2021-06-14T17:09:57.270Z,0.189415,662.24628,2020-12-02T16:41:53.687Z,,2021-10-10T20:08:17.014Z
5163,justmoney,jm,JustMoney,https://assets.coingecko.com/coins/images/16821/large/justmoney-200px.png?1625176994,3.459e-05,0.0,,,947.69,3.483e-05,3.14e-05,2e-06,6.14669,0.0,0.0,0.0,100000000000.0,,6.264e-05,-44.78895,2021-09-02T12:18:23.745Z,6.8e-06,408.7396,2021-07-02T10:29:37.441Z,,2021-10-10T18:24:04.418Z
5164,uhive,hve2,Uhive,https://assets.coingecko.com/coins/images/3811/large/NEW_Uhive_Logo.png?1616500156,0.00175368,0.0,,,149232.0,0.00175498,0.00170891,2.904e-05,1.68395,0.0,0.0,0.0,60000000000.0,,0.00400794,-56.30478,2021-03-24T04:05:47.333Z,1.375e-05,12636.60167,2021-03-24T10:27:31.280Z,"{'times': -0.4154388854654747, 'currency': 'usd', 'percentage': -41.543888546547464}",2021-10-10T20:10:07.759Z
5165,15778-manor,realtoken-s-15778-manor-st-detroit-mi,"RealT Token - 15778 Manor St, Detroit, MI 48238",https://assets.coingecko.com/coins/images/16689/large/15778-manor-hero-2.jpeg?1624636173,62.14,0.0,,,0.0,,,,,,,0.0,,,84.47,-26.43988,2021-08-12T14:22:10.008Z,54.59,13.81512,2021-07-02T05:58:08.708Z,,2021-10-09T18:42:47.651Z
5166,flux-token,flx,FLUX Token,missing_large.png,0.00403512,0.0,,4035121.0,3.63,0.0040411,0.00403357,-1.221201e-06,-0.03026,0.0,0.0,0.0,1000000000.0,1000000000.0,0.179274,-97.74919,2021-09-29T00:50:14.163Z,0.00091372,341.61357,2021-09-29T02:09:56.966Z,,2021-10-10T08:09:34.256Z
5167,polly,polly,Polly Finance,https://assets.coingecko.com/coins/images/18354/large/POLLY.png?1631604593,0.00189951,0.0,,47487843.0,12113.88,0.00203101,0.00189378,-0.000131494835,-6.47436,0.0,0.0,0.0,138107139.0,25000000000.0,0.02257875,-91.58716,2021-09-14T19:54:26.171Z,0.00189378,0.30259,2021-10-10T17:33:14.559Z,,2021-10-10T19:56:33.749Z
5168,zoo-token,zoot,Zoo Token,https://assets.coingecko.com/coins/images/15629/large/gyzERsO.png?1621394316,2e-11,0.0,,,5068.46,2.1e-11,2e-11,-1e-12,-2.44968,0.0,0.0,0.0,1e+17,,8.72e-10,-97.693,2021-05-22T23:48:21.451Z,1e-11,110.70437,2021-09-11T03:39:50.480Z,,2021-10-10T20:06:48.833Z
5169,gamex,gmx,GameX,https://assets.coingecko.com/coins/images/17630/large/gamex.PNG?1628728262,0.00057951,0.0,,,10345.04,0.00058368,0.00052628,7.95e-06,1.39129,0.0,0.0,0.0,1000000000.0,,0.00269356,-78.48976,2021-08-17T07:00:45.284Z,0.00046603,24.32607,2021-08-12T17:59:45.064Z,,2021-10-10T20:09:04.170Z
5170,defi-coin,defc,DeFi Coin,https://assets.coingecko.com/coins/images/17020/large/deficoin.png?1626094280,0.564598,0.0,,56459829.0,6023.52,0.587382,0.500061,0.059641,11.81103,0.0,0.0,0.0,100000000.0,100000000.0,1.57,-64.04283,2021-07-26T01:11:51.080Z,0.069692,710.13685,2021-09-18T15:38:15.703Z,,2021-10-10T19:45:30.314Z
5171,leek-token,leek,Leek Token,https://assets.coingecko.com/coins/images/16418/large/logo1_%284%29.png?1623982513,1.74,0.0,,,440.58,,,,,,,0.0,10000.0,,72.77,-97.61448,2021-06-24T17:30:46.303Z,1.73,0.36859,2021-08-23T20:30:53.444Z,,2021-08-24T12:30:32.113Z
5172,investcoin,invc,Investcoin,https://assets.coingecko.com/coins/images/7602/large/logo.png?1548827217,3.563e-05,0.0,,,1.78,3.556e-05,3.556e-05,6.8419e-08,0.19239,0.0,0.0,0.0,2618000000.0,,11.24,-99.99968,2020-09-08T08:07:55.488Z,1.091e-05,226.68916,2019-06-21T00:00:00.000Z,,2021-10-10T16:05:50.230Z
5173,shibmerican,shibmerican,Shibmerican,https://assets.coingecko.com/coins/images/17008/large/60e1bb9c402f36243557ca79_200.png?1626066342,1e-12,0.0,,,7426.44,1e-12,1e-12,0.0,1.36348,0.0,0.0,0.0,1e+18,,8e-12,-90.1879,2021-08-01T22:10:58.443Z,1e-12,20.97421,2021-09-29T15:02:25.756Z,,2021-10-10T19:51:38.666Z
5174,50k,50k,50 Keeper,https://assets.coingecko.com/coins/images/16448/large/50k.png?1624239707,0.066624,0.0,,,10.55,0.068681,0.066204,-0.00155705202,-2.2837,0.0,0.0,0.0,200001.0,,1323.79,-99.995,2021-06-21T15:04:38.972Z,0.064254,3.03535,2021-10-07T01:49:30.702Z,,2021-10-10T20:07:07.367Z
5175,goonrich,goon,GoonRich,https://assets.coingecko.com/coins/images/16361/large/goontoken.png?1623812806,1.418e-09,0.0,,,0.0,,,,,,,0.0,100000000000000.0,,3.9006e-08,-96.36397,2021-06-16T04:30:45.798Z,9.13e-10,55.39221,2021-07-21T05:02:37.969Z,,2021-10-09T07:43:14.212Z
5176,astroelon,elonone,AstroElon,https://assets.coingecko.com/coins/images/16082/large/AstroElon.png?1622791921,2.2628e-08,0.0,,22628000.0,23175.0,2.6229e-08,2.2135e-08,-3.259e-09,-12.58857,0.0,0.0,0.0,1000000000000000.0,1000000000000000.0,1.09427e-07,-79.36673,2021-06-05T06:51:32.440Z,4.542e-09,397.08453,2021-08-26T02:19:05.343Z,,2021-10-10T20:08:23.340Z
5177,aave-balancer-pool-token,abpt,Aave Balancer Pool Token,https://assets.coingecko.com/coins/images/16788/large/ABPT_2x.png?1625046056,0.363459,0.0,,,0.0,0.372445,0.361979,-0.00673695032,-1.82061,0.0,0.0,0.0,,,0.488268,-25.59404,2021-09-05T21:07:18.735Z,0.239426,51.73834,2021-07-20T10:07:00.661Z,,2021-10-10T20:07:23.700Z
5178,3x-short-vechain-token,vetbear,3X Short VeChain Token,https://assets.coingecko.com/coins/images/12037/large/683JEXMN_400x400__1_.png?1596700129,5.64e-06,0.0,,,2336.4,5.55e-06,5.08e-06,2.67103e-07,4.97472,0.0,0.0,0.0,,,5218.54,-100.0,2020-09-06T05:17:35.755Z,4.58e-06,21.1337,2021-10-09T13:56:07.385Z,,2021-10-10T20:14:03.137Z
5179,ghostface,ghostface,Ghostface,https://assets.coingecko.com/coins/images/15937/large/J5oSbp1.png?1622449532,5.45e-10,0.0,,,1998.23,5.7e-10,5.39e-10,-5e-12,-0.93314,0.0,0.0,0.0,1000000000000000.0,,6.9455e-08,-99.21917,2021-06-01T18:36:46.350Z,4.32e-10,25.64491,2021-09-26T09:02:42.147Z,,2021-10-10T20:11:23.809Z
5180,monsoon-finance,mcash,Monsoon Finance,https://assets.coingecko.com/coins/images/18632/large/DdcZZeP_%282%29.png?1632716316,0.230317,0.0,,,777134.0,0.243966,0.223957,-0.000468270686,-0.2029,0.0,0.0,0.0,100000000.0,,0.426201,-45.28937,2021-09-30T02:08:52.036Z,0.16917,37.83633,2021-10-05T07:01:30.390Z,,2021-10-10T20:14:21.639Z
5181,baby-everdoge,baby everdoge,Baby EverDoge,https://assets.coingecko.com/coins/images/16462/large/Baby-Ever-Doge-Logo.png?1625066133,1.57e-10,0.0,,,4487.87,1.6e-10,9.3e-11,6.3e-11,66.49611,0.0,0.0,0.0,1000000000000000.0,,2.6418e-08,-99.40504,2021-07-07T05:00:50.787Z,6.4e-11,145.29515,2021-09-29T00:29:03.711Z,,2021-10-10T17:31:50.009Z
5182,robinos,rbn,Robinos,https://assets.coingecko.com/coins/images/18864/large/1vZaRdJ__400x400.png?1633643012,0.02518702,0.0,,,38455.0,0.02603316,0.02160451,0.00298957,13.46806,0.0,0.0,0.0,100000000.0,,0.04192426,-39.92255,2021-10-08T10:24:45.652Z,0.02160451,16.58227,2021-10-10T02:20:20.244Z,,2021-10-10T19:57:53.669Z
5183,alien-worlds-bsc,tlm,Alien Worlds (BSC),https://assets.coingecko.com/coins/images/15461/large/NtK6klYF_400x400.jpg?1620909375,0.202713,0.0,,,377577.0,0.214214,0.201358,-0.004336137676,-2.09426,0.0,0.0,0.0,885256844.088,,0.430616,-53.10056,2021-05-14T09:09:43.426Z,0.067283,200.15917,2021-06-26T09:06:19.432Z,,2021-10-10T20:12:35.240Z
5184,kevacoin,kva,Kevacoin,https://assets.coingecko.com/coins/images/11571/large/ySyPwSky_400x400.jpg?1591228762,0.00152841,0.0,,,163526.0,0.00163512,0.0015007,-4.9669629e-05,-3.14747,0.0,0.0,0.0,1050000000.0,,0.01211872,-87.40808,2021-03-27T14:55:04.911Z,8.992e-05,1596.95094,2020-11-30T19:57:19.062Z,,2021-10-10T20:08:06.991Z
5185,btecoin,bte,BTEcoin,https://assets.coingecko.com/coins/images/10736/large/read.jpg?1582701685,0.01034926,0.0,,,742.75,0.01185737,0.00995851,-0.001508110815,-12.71876,0.0,0.0,0.0,18000000.0,,39.45,-99.97376,2020-07-29T04:08:31.690Z,0.00995851,3.92378,2021-10-10T00:52:23.434Z,,2021-10-10T18:58:08.109Z
5186,bitpanda-ecosystem-token,best,Bitpanda Ecosystem Token,https://assets.coingecko.com/coins/images/8738/large/BEST-Coin-Logo.png?1619079782,0.901751,0.0,,901751062.0,14501.59,0.922963,0.891526,-0.003885967469,-0.42909,0.0,0.0,0.0,844651203.0,1000000000.0,3.1,-70.87616,2021-04-21T14:21:06.607Z,0.0362385,2388.37853,2020-11-15T04:10:18.004Z,,2021-10-10T19:53:27.369Z
5187,lucy,lucy,LUCY,https://assets.coingecko.com/coins/images/9921/large/c567abc2-8a65-4bae-b3c8-98db1aa46322.png?1573460587,0.00608899,0.0,,,60.23,0.00581571,0.00581571,0.00027329,4.69911,0.0,0.0,0.0,1000000000.0,,0.899331,-99.32294,2020-03-13T02:25:11.142Z,0.00149652,306.87604,2020-12-16T15:26:40.727Z,,2021-10-10T17:55:08.464Z
5188,3x-long-okb-token,okbbull,3X Long OKB Token,https://assets.coingecko.com/coins/images/10431/large/683JEXMN_400x400.png?1579276257,16.3,0.0,,,1191.69,17.99,16.43,-1.331640748735,-7.55256,0.0,0.0,0.0,,,30504.0,-99.94615,2020-02-19T16:59:38.328Z,3.25,405.38462,2021-09-26T07:51:39.142Z,,2021-10-10T20:13:58.501Z
5189,gamestop-finance,gme,GameStop Finance,https://assets.coingecko.com/coins/images/13820/large/gamestop_logo.jpg?1612070725,0.110139,0.0,,110139.0,29760.0,0.123622,0.02103571,0.088639,412.28287,0.0,0.0,0.0,1000000.0,1000000.0,125.69,-99.91247,2021-01-31T05:54:11.343Z,0.00729152,1408.88688,2021-05-25T12:57:48.439Z,,2021-10-10T20:07:55.160Z
5190,global-hash-power,ghp,GLOBAL HASH POWER,https://assets.coingecko.com/coins/images/10265/large/ghp.PNG?1576815759,0.00101025,0.0,,,0.04537011,,,,,,,0.0,10000000000.0,,0.054846,-98.15804,2020-09-20T15:38:04.183Z,0.00101025,0.0,2021-08-12T04:29:59.345Z,,2021-08-12T04:29:59.345Z
5191,yas,yas,YAS,https://assets.coingecko.com/coins/images/11975/large/36440732.png?1596590850,0.055225,0.0,,,83104.0,0.057705,0.055068,-0.001798068786,-3.15323,0.0,0.0,0.0,100000000.0,,0.711545,-92.25148,2021-03-02T22:10:56.529Z,0.00037302,14680.34512,2021-05-31T14:27:24.127Z,,2021-10-10T20:08:11.037Z
5192,3x-long-dragon-index-token,drgnbull,3X Long Dragon Index Token,https://assets.coingecko.com/coins/images/10197/large/683JEXMN_400x400_%281%29.png?1576533729,13.2,0.0,,,1271.56,15.19,13.38,-1.02307335324,-7.19318,0.0,0.0,0.0,,,8982.12,-99.85035,2021-04-17T07:07:23.684Z,3.3,307.70614,2021-07-20T09:54:50.732Z,,2021-10-10T20:14:02.180Z
5193,ston,ston,Ston,https://assets.coingecko.com/coins/images/13001/large/ston-v2-200x200.png?1604284194,0.029699,0.0,,,171740.0,0.02972095,0.02930964,0.00038936,1.32843,0.0,0.0,0.0,370000000.0,,0.37725,-92.17824,2021-01-20T01:12:45.719Z,0.01002278,194.40522,2021-07-03T10:25:14.237Z,,2021-10-10T20:13:41.891Z
5194,yay-games,yay,YAY Games,https://assets.coingecko.com/coins/images/18251/large/spaces_-MacxYkWFZNLr04KrFOx_avatar-1626443663682.png?1631136343,0.03473636,0.0,,,357626.0,0.0366535,0.03434181,-0.000380021108,-1.08218,0.0,0.0,0.0,262095309.0,,0.094525,-63.43895,2021-09-08T21:54:02.238Z,0.03434181,0.63302,2021-10-10T17:40:29.546Z,,2021-10-10T20:14:09.235Z
5195,mirror,mor,Mirror,https://assets.coingecko.com/coins/images/15000/large/mirror.PNG?1619400646,0.00049861,0.0,,,29.42,,,,,,,0.0,1000000000.0,,0.00118171,-57.80648,2021-04-26T02:26:43.587Z,0.00032139,55.14169,2021-05-23T17:08:00.949Z,,2021-06-16T01:08:27.709Z
5196,eva-coin,eva,EVA Coin,https://assets.coingecko.com/coins/images/8294/large/-v8LzbDt_400x400.jpg?1557284982,4.495e-05,0.0,,,962.25,,,,,,,0.0,12000000000.0,,0.02692265,-99.83305,2019-05-15T04:04:47.697Z,1.199e-05,274.86949,2021-05-03T10:27:08.797Z,,2021-09-13T14:06:04.073Z
5197,fireball-2,fire,FireBall,https://assets.coingecko.com/coins/images/15644/large/fireball.png?1621413326,2.4e-10,0.0,,,2270.2,2.46e-10,2.39e-10,-3e-12,-1.39942,0.0,0.0,0.0,1000000000000000.0,,3.645e-09,-93.42257,2021-06-08T22:56:18.391Z,2.39e-10,0.34068,2021-10-10T17:29:41.294Z,,2021-10-10T19:11:59.538Z
5198,theholyrogercoin,roger,TheHolyRogerCoin,https://assets.coingecko.com/coins/images/8869/large/rogerbirdfix3p5.png?1571822035,0.00382853,0.0,,,0.105706,0.00385157,0.00376186,6.667e-05,1.77214,0.0,0.0,0.0,99000000.0,,0.101231,-96.21804,2021-07-14T15:00:20.620Z,2.155e-05,17662.24262,2020-03-11T17:20:59.292Z,,2021-10-10T20:00:55.492Z
5199,defi11,d11,DeFi11,https://assets.coingecko.com/coins/images/18174/large/wjuVH0sC_400x400.jpg?1631267074,0.842153,0.0,,231591947.0,78277.0,0.870361,0.841815,-0.025353685622,-2.92259,0.0,0.0,0.0,275000000.0,275000000.0,1.25,-32.15697,2021-10-01T14:02:44.780Z,0.478713,76.55241,2021-09-27T00:33:12.936Z,,2021-10-10T20:10:46.116Z
5200,eunomia,ents,EUNOMIA,https://assets.coingecko.com/coins/images/6524/large/eunomia.png?1548125623,3.85e-06,0.0,,,1662.09,3.85e-06,3.59e-06,2.6071e-07,7.26386,0.0,0.0,0.0,20000000000.0,,0.00011849,-96.75615,2019-08-10T09:42:35.268Z,1.3649e-07,2715.96379,2021-01-30T18:56:25.861Z,,2021-10-10T20:07:45.595Z
5201,oec-binance-coin,BNB,OEC Binance Coin,https://assets.coingecko.com/coins/images/18711/large/Unknown.png?1633077622,417.69,0.0,,,103621.0,428.42,412.16,-1.764579660537,-0.42068,0.0,0.0,0.0,2587.6379,,449.75,-7.53761,2021-10-07T08:43:04.901Z,399.71,4.0382,2021-10-01T09:35:45.993Z,,2021-10-10T20:10:37.988Z
5202,yap-stone,yap,Yap Stone,https://assets.coingecko.com/coins/images/8760/large/yap.PNG?1573118457,0.00187749,0.0,,,5008.81,0.00204985,0.00184045,1.157e-05,0.61992,0.0,0.0,0.0,1000000000.0,,0.654177,-99.7034,2019-11-08T11:55:39.063Z,0.00099957,94.11137,2021-02-03T02:05:43.194Z,,2021-10-10T20:14:04.753Z
5203,dark-frontiers,dark,Dark Frontiers,https://assets.coingecko.com/coins/images/18856/large/dark.png?1633597226,0.400288,0.0,,,483929.0,0.492754,0.397781,-0.076955811591,-16.12504,0.0,0.0,0.0,250000000.0,,0.652052,-38.81997,2021-10-08T03:19:10.879Z,0.397781,0.28776,2021-10-10T19:59:33.813Z,,2021-10-10T20:11:45.762Z
5204,evanesco-network,eva,Evanesco Network,https://assets.coingecko.com/coins/images/16722/large/evan.PNG?1624849154,0.03951614,0.0,,,120518.0,0.04489659,0.03746745,-0.003856161317,-8.89084,0.0,0.0,0.0,40000000.0,,0.369513,-89.35653,2021-09-25T10:51:47.154Z,0.01721647,128.43801,2021-06-29T18:19:56.157Z,,2021-10-10T20:14:15.735Z
5205,mixty-finance,mxf,Mixty Finance,https://assets.coingecko.com/coins/images/14627/large/mixty_finance.jpg?1617342977,0.211562,0.0,,4231.24,22.13,0.211744,0.114834,0.096728,84.23301,0.0,0.0,0.0,20000.0,20000.0,99.63,-99.78746,2021-04-03T16:18:02.327Z,0.02406643,779.83069,2021-07-30T19:43:01.093Z,,2021-10-10T20:07:58.345Z
5206,torchain,tor,Torchain,https://assets.coingecko.com/coins/images/8636/large/Z01mRB2BHvjsIsR95aZ4l8UTF87S5JVTgTvvdC5PVpEPaFXOoXuYwdKvEDiK3o5s-tx-o-S5KW1y2zgwn-9ftk6QUfNQsc_gnzrbvfbIgbm-_FYNoTG50PHc59XU32p6vihaXFYUnHZ9cMCHzGvq9fSqKRul9AEiUe0M9SkS65UNuL--P1ulJtc7r-rQTZpPZ3TS0VhXSGPsdwMglbhIHQDs_.jpg?1566612218,2.404e-05,0.0,,,67.51,2.906e-05,1.606e-05,4e-06,19.94485,0.0,0.0,0.0,2099000000.0,,0.01007231,-99.76124,2020-02-29T14:37:40.357Z,4.00047e-07,5911.43009,2020-08-11T08:27:20.999Z,,2021-10-10T20:07:41.857Z
5207,egg-protocol,egg,EGG Protocol,https://assets.coingecko.com/coins/images/18735/large/EGG_%281%29.png?1633308617,0.01562523,0.0,,,1320.91,0.01676136,0.01563596,-0.001069852086,-6.40819,0.0,0.0,0.0,60613432.0,,0.02007369,-22.16062,2021-10-06T18:50:17.255Z,0.01524675,2.4824,2021-10-04T03:14:52.355Z,,2021-10-10T19:59:29.115Z
5208,hummingbird-finance,hmng,Hummingbird Finance,https://assets.coingecko.com/coins/images/15403/large/Untitled-design-8-removebg-preview.png?1623050079,6.5e-11,0.0,,,6735.26,6.7e-11,6.1e-11,2e-12,2.54486,0.0,0.0,0.0,1e+17,,0.00010118,-99.99994,2021-05-11T16:23:45.236Z,0.0,228452.65894,2021-06-06T03:43:33.701Z,,2021-10-10T20:09:55.385Z
5209,car,car,Car,https://assets.coingecko.com/coins/images/15845/large/CAR.png?1622098116,1064.19,0.0,,,725.13,,,,,,,0.0,,,2920.32,-63.55896,2021-06-03T11:59:08.808Z,932.94,14.06878,2021-06-22T14:14:50.825Z,,2021-06-22T23:00:42.640Z
5210,defido,defido,DeFido,https://assets.coingecko.com/coins/images/18861/large/gHUMv0D.jpeg?1633641841,0.130417,0.0,,,890964.0,0.178559,0.082686,0.0427264,48.7243,0.0,0.0,0.0,128000000.0,,0.178559,-27.09386,2021-10-10T14:35:16.866Z,0.0343695,278.76771,2021-10-07T21:34:37.411Z,,2021-10-10T20:09:46.300Z
5211,s-finance,sfg,S.Finance,https://assets.coingecko.com/coins/images/12605/large/Z7D8B4b.png?1605346184,0.210383,0.0,,,783795.0,0.254992,0.208692,-0.017762254754,-7.78552,0.0,0.0,0.0,21000000.0,,19.01,-98.89323,2020-09-25T12:23:40.852Z,0.143868,46.20732,2021-09-26T08:38:48.995Z,,2021-10-10T20:14:17.855Z
5212,everest-token,evrt,Everest Token,https://assets.coingecko.com/coins/images/18573/large/EVRT.png?1632464453,0.067862,0.0,,6786156.0,21112.0,0.073641,0.067657,-0.0022153564,-3.16132,0.0,0.0,0.0,100000000.0,100000000.0,0.313655,-78.37128,2021-09-26T18:33:22.214Z,0.051561,31.57207,2021-10-06T10:18:22.208Z,,2021-10-10T20:06:36.701Z
5213,cyberdoge,cybrrrdoge,CyberDoge,https://assets.coingecko.com/coins/images/17455/large/VJJcCrdU_400x400.png?1627875883,7e-12,0.0,,749543.0,113.41,8e-12,7e-12,-0.0,-1.42509,0.0,0.0,0.0,1e+17,1e+17,1.93e-10,-96.11833,2021-08-03T14:37:47.235Z,6e-12,21.73589,2021-09-26T08:06:48.572Z,,2021-10-10T20:06:44.750Z
5214,brainaut-defi,brn,Brainaut DeFi,https://assets.coingecko.com/coins/images/14918/large/brn_logo.png?1619020776,0.00068989,0.0,,62058.0,4.3,,,,,,,0.0,89953489.2179887,89953489.2179887,0.03261367,-97.88465,2021-04-21T18:29:02.473Z,0.00037979,81.65309,2021-07-27T08:00:06.130Z,,2021-09-20T02:00:29.259Z
5215,1x-short-litecoin-token,ltchedge,1X Short Litecoin Token,https://assets.coingecko.com/coins/images/10230/large/683JEXMN_400x400_%281%29.png?1576618594,372.93,0.0,,,19.84,,,,,,,0.0,,,16183.24,-97.69561,2019-12-18T13:48:57.490Z,357.1,4.43253,2021-09-13T13:48:05.539Z,,2021-10-09T02:31:11.925Z
5216,15777-ardmore,realtoken-s-15777-ardmore-st-detroit-mi,"RealT Token - 15777 Ardmore St, Detroit, MI 48227",https://assets.coingecko.com/coins/images/16542/large/15777-Ardmore-hero-2.jpg?1624371814,44.62,0.0,,58007.0,0.0,,,,,0.0,0.0,0.0,,1300.0,64.79,-31.13284,2021-08-12T15:30:57.764Z,39.42,13.18129,2021-06-30T20:34:40.265Z,,2021-10-10T09:34:35.005Z
5217,safedot,sdot,SafeDot,https://assets.coingecko.com/coins/images/16510/large/only-logo-lite-pink.png?1624359578,0.00015295,0.0,,76477.0,20.64,,,,,,,0.0,500000000.0,500000000.0,0.00025881,-40.90138,2021-06-28T17:05:23.264Z,9.382e-05,63.02528,2021-08-09T01:00:55.325Z,,2021-10-08T15:41:01.636Z
5218,qredit,xqr,Qredit,https://assets.coingecko.com/coins/images/6468/large/qredit-square-trans.png?1623047161,0.01553927,0.0,,,110.97,0.01561965,0.01473587,0.0002303,1.50437,0.0,0.0,0.0,,,0.368414,-95.93788,2021-06-10T22:35:41.369Z,3.466e-05,43078.87719,2020-09-08T04:47:22.086Z,,2021-10-10T20:06:41.539Z
5219,parabolic,PARA,Parabolic,https://assets.coingecko.com/coins/images/18726/large/dC80lk5.png?1633153169,2.97e-06,0.0,,,143506.0,3.02e-06,4.06593e-07,6.01049e-07,25.41502,0.0,0.0,0.0,93706314950243.6,,1.146e-05,-74.04936,2021-10-02T18:13:14.713Z,1.959e-09,151683.24405,2021-10-03T02:05:17.014Z,,2021-10-10T20:12:45.110Z
5220,daisy,daisy,Daisy Protocol,https://assets.coingecko.com/coins/images/17844/large/daisy.PNG?1629497116,2.52,0.0,,,572548.0,2.74,2.19,0.319949,14.54741,0.0,0.0,0.0,60000.0,,7.72,-66.55103,2021-08-21T07:48:51.876Z,1.94,33.28031,2021-10-07T16:24:09.207Z,,2021-10-10T20:14:24.501Z
5221,ydragon,ydr,YDragon,https://assets.coingecko.com/coins/images/17807/large/icon.png?1629302175,0.04861942,0.0,,24309709.0,14174.97,0.052434,0.04947084,-0.003493747977,-6.70416,0.0,0.0,0.0,500000000.0,500000000.0,0.106311,-53.43581,2021-09-07T01:47:38.242Z,0.04202533,17.79294,2021-09-28T18:27:35.183Z,,2021-10-10T20:11:09.904Z
5222,mad-network,mad,MADNetwork,https://assets.coingecko.com/coins/images/2031/large/Logo.png?1606984567,0.02357106,0.0,,,37689.0,0.02352808,0.02142511,0.00191742,8.85497,0.0,0.0,0.0,220000000.0,,0.403372,-94.17275,2018-06-17T13:11:25.768Z,2.97e-06,791370.03412,2018-10-29T00:00:00.000Z,"{'times': -0.9410723529095136, 'currency': 'usd', 'percentage': -94.10723529095137}",2021-10-10T20:08:17.726Z
